Filename,Category,Summary
resume_23.txt,Skill,"ডেটা বিশ্লেষণে এক্সেল (পাওয়ার কোয়েরি, পিভট টেবিল) ও এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই ও টেবলু দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। পাইথন (প্যান্ডাস, নামপাই‐বেসিক) প্রোগ্রামিং, ডিসক্রিপটিভ স্ট্যাটিস্টিক্স ও ট্রেন্ড অ্যানালাইসিসের মাধ্যমে ডেটা সংগ্রহ ও পরিচালনা করতে সক্ষম।"
resume_24.txt,Objective,চিকিৎসা সংক্রান্ত জটিল ডেটা বিশ্লেষণ ও রিপোর্টিংয়ের মাধ্যমে রোগীর সেবার মান উন্নত করতে ইচ্ছুক। এভাবে হাসপাতালের পরিচালন দক্ষতা বৃদ্ধি করতে চান।
resume_24.txt,Experience,"মেডিকেয়ার হাসপাতাল লিমিটেডে হেলথকেয়ার ডেটা বিশ্লেষক হিসেবে জানুয়ারি ২০২১ থেকে বর্তমান পর্যন্ত ইলেকট্রনিক হেলথে রেকর্ড (EHR) সিস্টেম থেকে রোগীর ডেটা সংগ্রহ, ক্লিনিং ও বিশ্লেষণ করেছেন। এছাড়া তিনি বর্তমানে প্রতিষ্ঠানের প্রযুক্তিগত উন্নয়নে অবদান রাখছেন।"
resume_24.txt,Education,বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয় থেকে ২০১৬ থেকে ২০২০ পর্যন্ত রেডিওলজি ও ইমেজিং টেকনোলজি-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫৫ অর্জিত।
resume_24.txt,Skill,"হেলথকেয়ার ডেটা অ্যানালিটিক্সেCoursera-এ এক্সেল (এডভান্সড), এসকিউএল এবং পাইথন (বেসিক) ব্যবহার করে ডেটা বিশ্লেষণ করতে পারদর্শী, পাশাপাশি টেবলু ও পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে সক্ষম। ইলেকট্রনিক হেলথে রেকর্ড (EHR) সিস্টেমে ডেটা স্ট্যান্ডার্ড হিসেবে কাজ করার অভিজ্ঞতা রাখেন।"
resume_25.txt,Objective,"ইউজার-কেন্দ্রিক, রেস্পন্সিভ এবং পারফরম্যান্ট ওয়েব অ্যাপ্লিকেশন তৈরি করে প্রতিষ্ঠানের ডিজিটাল প্রোডাক্টের গুণগত মান বৃদ্ধি করতে ইচ্ছুক। ইউজার এক্সপিরিয়েন্সের উন্নয়নে গুরুত্বপূর্ণ অবদান রাখতে চান।"
resume_25.txt,Experience,"ফ্রন্টএন্ড সফটওয়্যার ইঞ্জিনিয়ার হিসেবে টেকআর্ক স্টুডিওতে রিঅ্যাক্ট জেএস, নেক্সট জেএস এবং টেইলউইন্ড সিএসএস ব্যবহার করে স্কেলেবল ও রেস্পন্সিভ ইউজার ইন্টারফেস তৈরি করছেন। আগস্ট ২০২০ থেকে বর্তমান পর্যন্ত তিনি এই লক্ষ্য অর্জনে অভিজ্ঞতা অর্জন করেছেন।"
resume_25.txt,Education,বিএসসি. ইন কম্পিউটার সায়েন্স ও ইঞ্জিনিয়ারিং সম্পন্ন করেছেন ২০১৬ থেকে ২০২০ পর্যন্ত ইউনাইটেড ইন্টারন্যাশনাল ইউনিভার্সিটি থেকে। সিজিপিএ ৪.০০ স্কেলে ৩.৪২ অর্জন করেছেন।
resume_25.txt,Skill,"ফ্রন্টএন্ড টেকনোলজিতে রিঅ্যাক্ট, নেক্সট এবং জাভাস্ক্রিপ্ট (ES+) ব্যবহার করে স্টাইলড-কম্পোনেন্টস ডেটাবেস তৈরি করতে পারদর্শী। রিডাক্স, কনটেক্সট এপিআই ইন্টিগ্রেশন, রেস্টফুল এপিএল ও এক্সিওস থেকে ডেটা‐ভিত্তিক কোড ইমপ্লিমেন্টে দক্ষতা রয়েছে, পাশাপাশি ফিগমা (ডিজাইন ফাইল থেকে কোড‐ইন‐জেএস) ডিজ"
resume_26.txt,Objective,অ্যাডভান্সড মেশিন লার্নিং ও প্রেডিকটিভ অ্যানালিটিক্স ব্যবহার করে ইনভেস্টমেন্ট স্ট্র্যাটেজি অপটিমাইজ করতে ইচ্ছুক। ফাইন্যান্সিয়াল মার্কেটের জটিল সমস্যার সমাধানে গুরুত্বপূর্ণ ভূমিকা পালন করতে চান।
